Task_1,Task_2,Average_Euclidean_Distance,Average_Manhattan_Distance,Average_Euclidean_Distance_after_Scaling,Average_Manhattan_Distance_after_Scaling
1,9,3.055644402083043,7.297080490680725,0.45779396367465347,0.894317567972042
1,10,3.119865577931123,7.409211881212338,0.4516087004433242,0.8933776494923408
1,11,3.2216836635579718,7.776215659558746,0.4838595106615921,0.9774256850148463
1,12,3.058382061655248,7.326186798714321,0.45256586750496813,0.8801714636505548
1,13,3.0914659444712203,7.450980161739502,0.46622691757310986,0.9242316724331606
1,14,3.184799771790878,7.513723906457885,0.47177784899664155,0.9276843253980918
1,15,2.880740890897043,6.795711024713368,0.5315733904269402,1.0514301384849987
1,16,2.9599814192541247,7.151689795575883,0.5570045421384603,1.107313839538298
1,17,3.0869644148881052,7.39185151115488,0.5307932347845024,1.0399538349629804
1,18,3.1081276440081127,7.466378672515005,0.5763049797962425,1.1650261712518346
1,19,3.0830897248027185,7.362616652622688,0.5545289974332296,1.090984782609702
1,20,2.986092752082857,7.274786604281732,0.5317109534648515,1.0932233924532324
1,21,2.7908296694303263,6.61989133173403,0.5510874636964923,1.0964721742564147
1,22,2.890490167030139,6.849038258458372,0.480697076563801,0.9513629931436024
1,23,3.025373975350142,7.2803371026400985,0.5639482587389328,1.158741201255655
1,24,2.8351078439231125,6.70995260507581,0.5235908642200826,1.0254774048279327
1,25,3.001636145897605,7.179522335985267,0.5537320260864983,1.1783474457311776
1,26,2.965841902636124,7.078799749459877,0.5288594273932953,1.0856895468853147
1,27,2.85424744055601,6.695224605635808,0.5217658027773854,1.0235299841370502
1,28,2.966730118141031,7.185890862328305,0.5673730470346463,1.216351568846999
2,3,3.1633585894109846,7.547843340351294,0.4123636441023267,0.8213834183420465
2,4,3.189889748140974,7.539389759748569,0.41827585227160846,0.8356929266468278
2,5,3.18074291176917,7.609621600097197,0.43064241376516604,0.869578752568384
2,6,3.1882050228607497,7.66162642885633,0.4323270009956897,0.8698425335704159
2,7,3.0173951225476467,7.166230612319904,0.42043100713084713,0.8416936015972957
2,8,3.279964891099676,7.771531558019827,0.43458242057918595,0.8671991587861457
2,9,3.105301261640081,7.423759266941715,0.41697943749948024,0.8372100889959703
2,10,3.1623958235203067,7.515158276805847,0.429563865937856,0.8626938985188429
2,11,3.267415408888573,7.882850025011381,0.4718788121583436,0.9660568729201787
2,12,3.1029419413555845,7.436090556481121,0.43261782052451714,0.851671612652947
2,13,3.138535727035373,7.565459264167544,0.433329053170954,0.8788022103393974
2,14,3.232820233143185,7.63245685589493,0.4316140038930002,0.8706830566087257
2,15,2.910096396554624,6.840264525772395,0.49330345763369277,0.9916042208932059
2,16,2.991878177089488,7.214296439871587,0.522239184836429,1.0579827437297724
2,17,3.1186963250811135,7.449914620472415,0.4884336364579134,0.981960891119496
2,18,3.1407991900434458,7.526757014834397,0.5414556569428665,1.1166639457534502
2,19,3.113620750232746,7.419279750460741,0.5178246723664252,1.0428235781940116
2,20,3.015747633143856,7.3234156420196435,0.5012780880004081,1.0559930442864816
2,21,2.819818461647092,6.666930370279103,0.5212958674871058,1.056134550083965
2,22,2.9224851673171224,6.911101748075043,0.44756426578492126,0.908492408853646
2,23,3.056024627960997,7.337540677020402,0.5305547635222583,1.1144853807062074
2,24,2.8639484394528547,6.754803948287314,0.4873990516754584,0.9782249181387023
2,25,3.0341926917882924,7.241594175063148,0.5311858854594891,1.1517191006217833
2,26,2.9975377387478135,7.141013562441059,0.5009165864806855,1.0526321848807494
2,27,2.883095326402567,6.743372967671075,0.4820478555237108,0.9718189412835049
2,28,2.998181359096386,7.24477150826041,0.540480546324037,1.183638127078909
3,4,3.0088754132576017,6.778781744867126,0.32671694286207625,0.6040334586320928
3,5,2.997650164916852,6.895416838837981,0.3517411865143466,0.6687443334595021
3,6,3.0083010298445187,6.920432044809654,0.35341210058255035,0.6662391674296697
3,7,2.8274187505127117,6.343348220679382,0.3448980484881888,0.641293708384746
3,8,3.1115482183988514,7.143348846846819,0.3417741278385531,0.6497063833263831
3,9,2.9111182824278874,6.6069768995101095,0.30496376804621295,0.5869219906862327
3,10,3.0172743108746047,7.079770211384125,0.39028582577640897,0.7563865176459906
3,11,3.126214664702003,7.4882200631605595,0.46206478928296024,0.92262193216747
3,12,2.923661063837074,6.685342608366824,0.3806134895156942,0.6855586285608587
3,13,2.958137170706231,6.828904844655522,0.34688051785580915,0.676140720286406
3,14,3.0615653841123236,6.995275082319892,0.32753889970212036,0.6387776816446555
3,15,2.7614993301163966,6.3478954989645535,0.4063577100399427,0.7949781082981254
3,16,2.835352373106536,6.59147746630427,0.42145993746210786,0.820255413739201
3,17,2.9747199152848895,6.935652139023679,0.372693810243616,0.7346524992512546
3,18,2.9954180607555907,7.011742300669528,0.45276548615014867,0.9183155355787281
3,19,2.969329873150082,6.900588175633288,0.4245945500631261,0.834108436977887
3,20,2.8733052530205603,6.805829034351345,0.42924392868087596,0.921219269436948
3,21,2.666762517289308,6.144961189794494,0.46271565137301257,0.9302246433447877
3,22,2.7650160248300195,6.3645650283507145,0.36145925779823457,0.7189807661977828
3,23,2.911931592296751,6.842479788907766,0.4476700126668676,0.957651966030525
3,24,2.7132166813294853,6.250957350829368,0.4036148687474748,0.8050815574535524
3,25,2.8881429047787126,6.727615348024843,0.48888246704930527,1.0803189361032626
3,26,2.8494484352468614,6.607363714335563,0.43558138507031957,0.9306110399496487
3,27,2.730778668314053,6.213057643123381,0.39232408332529406,0.7949760627624601
3,28,2.8496566113427666,6.73714824841307,0.4864865297871049,1.0953262480395016
4,5,3.029624927993586,6.9166094446355295,0.37022271210931446,0.7073850315104279
4,6,3.042901837288715,6.951146500154164,0.3691916455884821,0.699003793933659
4,7,2.855263935846085,6.361365308825481,0.3586114550295785,0.671063499197648
4,8,3.147390553248377,7.185132617881926,0.3626511406774793,0.6884168808320934
4,9,2.9487385371157924,6.657085743206044,0.33196094930682984,0.6342548193683418
4,10,3.045745600364027,7.079206376508017,0.394389358732574,0.7676400757638402
4,11,3.1609165237174595,7.498485627868316,0.46392905873063567,0.9309069217128948
4,12,2.953502876690914,6.701275438060067,0.386811507810976,0.7053647838756388
4,13,2.990412721404427,6.856101554670508,0.3669626592054397,0.7141928374556766
4,14,3.0981731547489253,7.03630569945035,0.3536523991510721,0.6848345298740849
4,15,2.776759609224693,6.303114797922753,0.42661691153469866,0.827497542620363
4,16,2.856233449934923,6.605915733465103,0.4578961052052263,0.8902782089979971
4,17,2.9972282775490653,6.950194768169257,0.40649767215963795,0.7954540584661439
4,18,3.019083322846431,7.029812595617116,0.48711273108316716,0.9858509939324961
4,19,2.9897146245969,6.909331971935685,0.45779765938925115,0.8982163495679295
4,20,2.891380728184593,6.788773560008392,0.4553454098449592,0.9702195987546619
4,21,2.6816470432398423,6.106571652314091,0.48566609441518094,0.9708622883974191
4,22,2.7866602723582568,6.356938556387431,0.38614701480502034,0.7660311524164898
4,23,2.93289325661571,6.834162905050374,0.4776880614962528,1.0136716843585631
4,24,2.728733044471747,6.2091984925296915,0.43027927497210017,0.8510290707546913
4,25,2.90974934944572,6.739583975730154,0.5113061762208181,1.1231573146066218
4,26,2.8708539244584057,6.6191459000571164,0.4613980738286471,0.9789996627548884
4,27,2.7477126538995607,6.177693607500734,0.423244971352464,0.8467313812545469
4,28,2.8698441930794574,6.725666924555933,0.5105077611900976,1.1429477768818468
5,6,3.0299947901535655,7.051602468879603,0.3729065898349423,0.7114549229316468
5,7,2.848943603999844,6.498939716282861,0.36631004571093434,0.6951537465505828
5,8,3.1313637284158586,7.239811373634357,0.37585423077143676,0.7214093235533154
5,9,2.9351569366184824,6.761628964112543,0.3452624192711356,0.6645971204873982
5,10,3.0365309402341,7.153462697133026,0.4170712946412413,0.8271409499486242
5,11,3.1464003259058844,7.558502129025106,0.47426934474061727,0.9609250281913214
5,12,2.9478194028376947,6.830386503219157,0.40117943241006626,0.7510250574347799
5,13,2.9793821600804944,6.958274025517967,0.37359953969310744,0.7304355990621861
5,14,3.081881601656195,7.093375906356731,0.3697824797858667,0.7212317710188585
5,15,2.7850695378369834,6.428179865239064,0.4619533499640397,0.918257210470494
5,16,2.858799801286476,6.701572189797742,0.42933806816731396,0.8330898968393656
5,17,2.997926777243742,7.032584582860662,0.4127272984185669,0.8034829414936169
5,18,3.016702913202567,7.1010615966573205,0.4658154653427829,0.9355668960751273
5,19,2.9909129105449974,6.992803656831499,0.4496825043983882,0.873053906765545
5,20,2.895969182966467,6.89580895736866,0.44212531973293434,0.9257516254987552
5,21,2.6896475712098886,6.223511691757137,0.4892516738604761,0.9808092158201082
5,22,2.7874171688296654,6.451396562656234,0.3880749918659359,0.7627994292412165
5,23,2.9345283942421054,6.924961576341702,0.46058316263638405,0.9651615959349479
5,24,2.736331802751798,6.332688639559764,0.4407126048459044,0.8781365064599062
5,25,2.908745705764784,6.814543776719706,0.48383488393975477,1.0575592857652851
5,26,2.870199709399772,6.696851347331187,0.44115265791504743,0.9256748803842005
5,27,2.7548984100761986,6.299291677905508,0.431650342867969,0.8652176446751383
5,28,2.871109329099995,6.820861760308818,0.48829761831716956,1.0768705775745178
6,7,2.8622055579593306,6.526219910868984,0.3689928009812888,0.694925015940955
6,8,3.1363675622644993,7.285143455935935,0.37863116618288783,0.7220387305283877
6,9,2.9442885107975365,6.779153429774795,0.34950022238190276,0.6671830616190723
6,10,3.0488825229238756,7.223426938077166,0.4156914378610842,0.8195701495505101
6,11,3.15220952789024,7.6017550755067695,0.47459825089349433,0.9586928533238351
6,12,2.958504654384412,6.857345028666524,0.40144983346613866,0.7487257212952566
6,13,2.9867622414506045,6.975072676296236,0.37750047214713967,0.7337104129853372
6,14,3.087389882951267,7.1393009100962885,0.3726995820230601,0.721516780717776
6,15,2.814779954557858,6.540540053976461,0.45971984954788936,0.9069731271211704
6,16,2.8841139903254063,6.77612145849828,0.44645037103723684,0.8601165163880208
6,17,3.024047977251148,7.120402265448206,0.4196413601205529,0.8132174928620135
6,18,3.042291663080234,7.187735899345728,0.48065819869619136,0.960526510347566
6,19,3.0184415601933816,7.085820902671511,0.4618283921664244,0.896523727775147
6,20,2.920444036365118,6.969657579670177,0.4520757141064594,0.9432390876660979
6,21,2.719474833175276,6.336928730886489,0.4977189044791302,0.9962620041508939
6,22,2.815490316026399,6.54906309327711,0.39391817984305205,0.7718517380611017
6,23,2.9610196073595203,7.012022512061847,0.472022733865464,0.9834828706760319
6,24,2.7653269854893923,6.439191615764748,0.44733710426516965,0.8894221164694288
6,25,2.9339625477042617,6.905518853218706,0.4969588222598467,1.0784284602290346
6,26,2.8973590311176216,6.7878446237842445,0.4533754367090463,0.9471047529822862
6,27,2.7851625817380947,6.412787369476747,0.44051478549753,0.8805599030418874
6,28,2.8958579145025785,6.9009262176001505,0.4989917065758034,1.095650266395217
7,8,2.9698926257434852,6.785998230456807,0.3725141956378473,0.7060252643490281
7,9,2.7650155716477554,6.215052879911381,0.3452877111380475,0.6538097436864763
7,10,2.871857629614589,6.691570128711887,0.40166701151467404,0.7863291711388787
7,11,2.9897999915957696,7.125369207931312,0.46295465687732135,0.9307920122652606
7,12,2.7762588386217306,6.278415267396303,0.388745398646723,0.7191452161901702
7,13,2.8105204244405253,6.434354975950233,0.37248542323666883,0.7218954579342605
7,14,2.9186731063974634,6.632757934336167,0.36951650145936626,0.7109052049055931
7,15,2.607057057342076,5.92469835071692,0.45239133404206755,0.8830702929887968
7,16,2.6810978041483424,6.200888313665421,0.4503273503894213,0.8652443206724912
7,17,2.8278030149925115,6.565258334210422,0.42049342675088575,0.8107940996963577
7,18,2.8477976309734228,6.639850781629822,0.4851598568823875,0.9690590824868298
7,19,2.819922103550798,6.52395933487945,0.4635292366909374,0.896125822890703
7,20,2.7208819413096688,6.397120255122637,0.452654737249418,0.9438539003158231
7,21,2.508748436975931,5.722849070240605,0.49275428187752546,0.9783781624823833
7,22,2.610088073205228,5.95430633671462,0.3908973763485928,0.763262332574373
7,23,2.7616960483246915,6.444630402853154,0.4738073655902065,0.9864858876215113
7,24,2.557213804766995,5.829352795521473,0.4434084809349009,0.8735756456110644
7,25,2.7383105666676086,6.349744366658892,0.49701766683441806,1.0786154520944227
7,26,2.697973757776957,6.220009683137498,0.4531039427599804,0.9456997749258764
7,27,2.574144246356328,5.788960437141085,0.4367483533711398,0.8636992057238191
7,28,2.6959107282382626,6.328834869461265,0.5005978833399671,1.1013862639479353
8,9,3.04649089256072,6.994870435789881,0.3353783174209265,0.6448553092745622
8,10,3.1431487421969164,7.3384003646145946,0.4169291027665327,0.811967461443072
8,11,3.245554589025844,7.715385910917588,0.47851959761440377,0.9579998688652877
8,12,3.0651354845772354,7.105865945184134,0.40879899327610225,0.7567306656023663
8,13,3.08967444500437,7.196440813938412,0.37061899778435914,0.7199941108282115
8,14,3.1778737345714565,7.2300965001337625,0.35372152717770483,0.6853599961229825
8,15,2.91948728164696,6.708856699343382,0.4354578695557369,0.8536122629005916
8,16,2.985515290111609,6.935338797653981,0.43502557307860484,0.8410523213699176
8,17,3.1176158150543674,7.198371350630578,0.39447466945086823,0.7680648444917915
8,18,3.134160417167888,7.259535551305626,0.4628490982753121,0.923644116067619
8,19,3.1129780759473817,7.169342482999637,0.44030935017001704,0.8544320844473637
8,20,3.020820269714986,7.144649830400382,0.43916574139473274,0.9179705607689754
8,21,2.8247613621529295,6.495453590508038,0.48140439593967893,0.9596694410695332
8,22,2.9164724171527907,6.683553264818851,0.379032192692224,0.7410725129017213
8,23,3.058481922904071,7.153629762942713,0.45736385757175374,0.9556232365140728
8,24,2.8712561229486346,6.612442299867048,0.4274219128849637,0.8485283363255509
8,25,3.026232693657823,6.974789777782039,0.4928534336999288,1.0665545062270065
8,26,2.9916990475707457,6.874984327183539,0.4444093527013662,0.9275350396021489
8,27,2.8908456063234427,6.581502568936216,0.4168335874038077,0.8343302628563647
8,28,2.994322779835933,7.043814163296888,0.4900102635289236,1.07643567301665
9,10,2.9602571730024545,6.9617568274986725,0.39893909173714215,0.7807062552328883
9,11,3.0664232477444044,7.357087935057544,0.464970355170984,0.9333110439624985
9,12,2.865998406315947,6.570766372642697,0.3878486447811181,0.7138265121257958
9,13,2.894368379277056,6.688925848969951,0.338111197879866,0.6636332728828338
9,14,2.995768360301825,6.8455576006455034,0.3140062320501838,0.6186449191423221
9,15,2.71422601826375,6.2625576254791735,0.4033229633087522,0.8020233935227412
9,16,2.7843622686816767,6.468595512140601,0.39022620856829676,0.7589861488621668
9,17,2.9258322386430313,6.81529999715002,0.3493678772137732,0.692627669824699
9,18,2.944271356406577,6.881137196677265,0.42095414111563834,0.8477001589572607
9,19,2.9197173432072026,6.781497276385361,0.39915101771209865,0.7817983433246565
9,20,2.8231470687129074,6.688971782967021,0.4041657792614595,0.860464940755083
9,21,2.6182889780392413,6.054613629443737,0.4519113881408261,0.9120700243021568
9,22,2.712942178977897,6.250049236353775,0.34209239150893594,0.6780884821644568
9,23,2.862649169692195,6.728753186749746,0.419234490233939,0.892287021883682
9,24,2.6651397333494744,6.162059075960453,0.3921491786113867,0.79329786425924
9,25,2.8363237634805,6.600945601402391,0.464196411160379,1.0175167651611183
9,26,2.7982162600865084,6.480408158986848,0.4109271863531982,0.8722249216072231
9,27,2.68376160161584,6.127437275274485,0.3778349778569843,0.7740535974298862
9,28,2.7974993929727243,6.617111305126685,0.45896806487310976,1.0233848904736649
10,11,3.1355093790115993,7.481791701293424,0.4615817963125902,0.92995934018233
10,12,2.9589140382131895,6.9783256880990505,0.4128205238446441,0.7951481472883604
10,13,2.9980696255885535,7.128213510004922,0.4180042408663741,0.8314129151351691
10,14,3.0956070253065637,7.195060280768777,0.41471411605077796,0.8153888352617449
10,15,2.7659866343479313,6.418931402636009,0.47273918831125494,0.9216742270279535
10,16,2.847235838586066,6.789091680242358,0.5207489690841425,1.0309059721711338
10,17,2.9760616750575846,7.03270428465335,0.47528295816425187,0.9340107246147272
10,18,2.9982632644147538,7.111010358658601,0.5412238523378375,1.0938456242649157
10,19,2.97138002694507,6.999597000279116,0.5130235670139012,1.0116903302885498
10,20,2.8772637469872224,6.932272614696889,0.4975804962023262,1.0344498082739233
10,21,2.67541303767081,6.239751618275202,0.5162061845924816,1.0230808123415016
10,22,2.7764726794520436,6.47922917838506,0.4359611313504494,0.8677630876935998
10,23,2.9148462526771737,6.928388840967186,0.5270194476991805,1.0911655802570563
10,24,2.7207115016284495,6.338511926636001,0.4772691407288227,0.9375883753237738
10,25,2.8926147244807523,6.822776290365551,0.5357251503008448,1.1480209217320463
10,26,2.853798334090349,6.7150641960491555,0.49979698746287077,1.0357729682400334
10,27,2.7380621623068095,6.307538264317128,0.47297694663499185,0.9308197468291002
10,28,2.85764282087017,6.839710481680208,0.5416260547539553,1.177501741282733
11,12,3.0717774091207426,7.390796816200792,0.46931548612177276,0.9334262701733247
11,13,3.1038931483490027,7.51037098551261,0.4753610821864166,0.9653823977533074
11,14,3.1983196330493016,7.576388941153389,0.4740224147144371,0.9563006995912815
11,15,2.894063019063638,6.851679603379286,0.5283531413274954,1.0652218079085092
11,16,2.9729826655135323,7.197955740510052,0.5680093635905954,1.1564707688043996
11,17,3.099974634115841,7.438153682695379,0.5321657892164499,1.0693646808130357
11,18,3.1209917441254453,7.510475287655997,0.5803598332160113,1.1975556593794245
11,19,3.0960970915306922,7.410709210299277,0.5571357765478617,1.1236258727793889
11,20,2.9993695212298497,7.318843202245539,0.5354848536786121,1.1214115367745499
11,21,2.804823871238521,6.677148741221867,0.5537241833166663,1.1243959260559007
11,22,2.902920066136996,6.902248728824373,0.48407704417384356,0.9825431355864218
11,23,3.037813875318095,7.328117897638897,0.5688130004203933,1.188715728552811
11,24,2.84810951390175,6.765370391537574,0.5258232866507975,1.055718421079426
11,25,3.0157261137298788,7.22968412352929,0.5604872409064813,1.2054170942835625
11,26,2.9793247237656515,7.128183476552325,0.5357324789393652,1.1194586278816792
11,27,2.8669468108994467,6.750714436800176,0.5225254902355129,1.0510038683478597
11,28,2.9800792344594975,7.235830958739229,0.5711440898120478,1.2385264937968588
12,13,2.906840548083262,6.76394018409241,0.4090608417624579,0.7746700368912521
12,14,3.0162754569510826,6.957993889350923,0.4099692591569816,0.7662118926048975
12,15,2.6937801952506115,6.209741624862571,0.4804654902342608,0.9132646416845217
12,16,2.7740159953299393,6.515474762146886,0.5033627811150719,0.9577179319411724
12,17,2.913235554809883,6.861017698133726,0.4680273552129068,0.879599274250399
12,18,2.9357881373139114,6.944157749007953,0.5334517457290562,1.0514669776972905
12,19,2.9067631294310057,6.823490971781815,0.5078758788773955,0.966121946462226
12,20,2.8096142343881025,6.699262567606789,0.4945624028981817,1.0195422825788136
12,21,2.6008100032207957,6.0199534742875835,0.5211906153063491,1.0195011627774715
12,22,2.704350033543956,6.27141015942175,0.4313362206555348,0.8277395245187122
12,23,2.849048125862133,6.74034252948091,0.5214582759273306,1.0712099313120647
12,24,2.6457812205476587,6.116495519214289,0.4777442510104656,0.912939593798747
12,25,2.828307701833838,6.657190740690254,0.5347180412067538,1.1560533338980015
12,26,2.7888006135361376,6.534813149054321,0.495197800540781,1.0216555768428697
12,27,2.6640033979043722,6.084558530573158,0.4748972817827711,0.9134493104171235
12,28,2.7884287717941305,6.638771576000623,0.5418863215444545,1.1830715651187904
13,14,3.040641253117426,7.051890808983997,0.35607402775854496,0.7019832745040493
13,15,2.7472975645075874,6.397647314076292,0.4420664003250151,0.8830763678301997
13,16,2.8200702422265724,6.6417647709257945,0.4325784817236658,0.8504848801299675
13,17,2.9604566145152496,6.98407645080303,0.397881592366252,0.7858390574632205
13,18,2.9800779921457154,7.053980816075832,0.4603291383737614,0.9297096337866938
13,19,2.9541413924414455,6.9509760923498165,0.44019074601328473,0.8653981558274962
13,20,2.8550295071358054,6.830213841306858,0.43591285344726216,0.9196886735279169
13,21,2.6519721777474774,6.196104820890043,0.48218752900092987,0.9750464054535738
13,22,2.751514799081924,6.419014390898481,0.3781392044398271,0.7499313612649923
13,23,2.89684053097693,6.879492613190083,0.4555151455177688,0.961565828479203
13,24,2.6979851817975087,6.298135781355803,0.4301057468768976,0.8675338810356485
13,25,2.8719927106976857,6.772323904973453,0.4864119430914521,1.0608942549870712
13,26,2.833928236881197,6.654692659433677,0.44002880514035625,0.9273259919914528
13,27,2.7180233094463153,6.273623158630443,0.420354276598784,0.8553045611405682
13,28,2.8326359447863223,6.769601966807662,0.4852315076218021,1.0723256575944278
14,15,2.8720968371915525,6.565456139220249,0.4080763392574696,0.814554492358743
14,16,2.9380994991011375,6.791283726714498,0.40763903691830977,0.7975004910548517
14,17,3.070672152193931,7.05830206385568,0.35857518030278257,0.7128456455774621
14,18,3.0872395682349962,7.118844691921281,0.4289998513143893,0.8624040684657978
14,19,3.0659707839996195,7.028119620676342,0.4064852282033962,0.7977953054288484
14,20,2.9737959498973896,7.003461868323706,0.41303434576874104,0.8774982862311319
14,21,2.776745434591333,6.3509331187625175,0.45905738315250166,0.9303600491297201
14,22,2.8673084710566625,6.53549489813035,0.35178467531704755,0.6991635817062657
14,23,3.0120899127870286,7.0102642912668705,0.429603321545288,0.9126652312776355
14,24,2.8232803199764263,6.469379498348352,0.4013954979323892,0.8157046326114274
14,25,2.978784076370628,6.833735110980686,0.4744904373622625,1.0382936398599392
14,26,2.9445496238975077,6.733356676615077,0.4221346526746135,0.8943110248958124
14,27,2.8428004429728944,6.433009559399249,0.38660510422018407,0.7946696504310921
14,28,2.9465432424808613,6.90127425956426,0.4673324795064517,1.0391381130345663
15,16,2.4486371374150275,5.617049618453486,0.5133265749386532,1.0152532710274764
15,17,2.5814549518750662,5.8925021756205656,0.44278548578128746,0.8889812046335459
15,18,2.622316112325124,6.017111792635593,0.5226400581997632,1.0570427812895693
15,19,2.5723236617884426,5.852151010429815,0.4917310809344845,0.9784128664065058
15,20,2.4632930710931102,5.689215096724751,0.4999227735385927,1.0558387521073906
15,21,2.2319714571335663,4.921454078346398,0.5229510273747333,1.0552475217849564
15,22,2.380863994105139,5.317199202421277,0.4367118798735577,0.8796317484231054
15,23,2.5157309524640774,5.759916443609615,0.5189760255227481,1.0897278565303508
15,24,2.281681154910251,5.00843144080428,0.47058339571216157,0.9485554540299462
15,25,2.5183876823246276,5.739924017641708,0.5602655168370873,1.208531930376471
15,26,2.4651848640467473,5.593347253938627,0.5115396129396497,1.073306730076303
15,27,2.298329077241078,5.010441610089752,0.4577844937186272,0.928782217914864
15,28,2.470809310206548,5.684720027383906,0.5517283173050561,1.211619406776751
16,17,2.6685039641557693,6.111061456652813,0.39229729815767544,0.7588973043492845
16,18,2.7039713482845036,6.204288314164873,0.3789467530106351,0.7446006249622457
16,19,2.6653059510194845,6.096168714585902,0.4013735806339947,0.7726282614543335
16,20,2.556524388693202,5.999616596311804,0.4254025145168298,0.8799393985069975
16,21,2.3520826412449782,5.408255743441798,0.49593244759762906,0.9993192036582761
16,22,2.479222372426499,5.674957902230224,0.40524280389306394,0.7930034934983802
16,23,2.6093340328038312,6.081273771434935,0.4082567994603159,0.8447302781127378
16,24,2.404975124826428,5.530593833269792,0.4543483118037188,0.9273399348511169
16,25,2.6025670791939035,5.960431515293639,0.450957980423274,0.9787266285054246
16,26,2.5525159007251492,5.816946612024598,0.415593362547101,0.8709296516695689
16,27,2.418188814303985,5.495257250698216,0.42426387579723873,0.8681590262671959
16,28,2.5621433601657535,6.006141318366305,0.4504900246072846,0.9757676876569262
17,18,2.82925936328019,6.421022696251314,0.4150277639736861,0.8171272669764972
17,19,2.7911993565062114,6.317701818573811,0.4029222066346217,0.7820431419209203
17,20,2.6884255851848358,6.285041704691893,0.42377095773083323,0.8910506964460946
17,21,2.4873086760209504,5.682992764691734,0.4804763324056379,0.9733839501991225
17,22,2.6125590771652827,5.938823574099339,0.375291100686298,0.7437332146578034
17,23,2.7379595926262064,6.34441045923162,0.42486623552174496,0.8899978662543941
17,24,2.5389883795438166,5.811804235683286,0.42245719301002643,0.8621942623510094
17,25,2.729448718489067,6.175657260953658,0.4845344842848763,1.057403102838629
17,26,2.6808978114815356,6.04820168430742,0.43156401941295214,0.9102712734394032
17,27,2.5526154633144813,5.773461210613938,0.39928658753292234,0.8217314468055006
17,28,2.6933041970048404,6.274730038120414,0.4713328679210836,1.033267626960914
18,19,2.8266865156616308,6.412589302836823,0.42120353724591514,0.8212232044423186
18,20,2.726504727685789,6.3922783802797145,0.44506998811339404,0.9276151482196615
18,21,2.5275370966262303,5.803943296931978,0.5076769596133259,1.0376887926237177
18,22,2.6475153785553074,6.043277889851935,0.42632693704748703,0.8508111582372103
18,23,2.774263821952547,6.446349168925526,0.4342781437297498,0.9020374681819932
18,24,2.579682617481832,5.935885496389943,0.47148446185038373,0.9786846950259588
18,25,2.7618244487997297,6.262933745693801,0.47334180344325694,1.031081555614404
18,26,2.714396785829764,6.136437657409447,0.4403177264958358,0.9283994291351098
18,27,2.5929383702715723,5.895466220100858,0.44079337457033246,0.9139349535044852
